,0
122,1705493541.9076717
123,1705493541.9405034
124,1705493541.97335
125,1705493542.006178
126,1705493542.039005
127,1705493542.0718472
128,1705493542.1046987
129,1705493542.1375213
130,1705493542.1703534
131,1705493542.2031803
132,1705493542.236027
133,1705493542.2688541
134,1705493542.3016772
135,1705493542.3345087
136,1705493542.3673553
137,1705493542.400171
138,1705493542.4329913
139,1705493542.4658184
140,1705493542.498661
141,1705493542.531473
142,1705493542.5642881
143,1705493542.5971112
144,1705493542.6299543
145,1705493542.6627772
146,1705493542.6956012
147,1705493542.7284288
148,1705493542.7612793
149,1705493542.7940989
150,1705493542.8269224
151,1705493542.8597531
152,1705493542.8925767
153,1705493542.9254043
154,1705493542.9582353
155,1705493542.991054
156,1705493543.0238817
157,1705493543.0567286
158,1705493543.0895522
159,1705493543.1223755
160,1705493543.1551943
161,1705493543.1880338
162,1705493543.2208533
163,1705493543.2536643
164,1705493543.2864919
165,1705493543.3193274
166,1705493543.3521507
167,1705493543.3849742
168,1705493543.417809
169,1705493543.450656
170,1705493543.483479
171,1705493543.5163023
172,1705493543.5491333
173,1705493543.581985
174,1705493543.6148117
175,1705493543.647643
176,1705493543.6804855
177,1705493543.7133331
178,1705493543.7461603
179,1705493543.7789834
180,1705493543.811811
181,1705493543.8446574
182,1705493543.8774843
183,1705493543.910312
184,1705493543.9431431
185,1705493543.975998
186,1705493544.0088246
187,1705493544.0416567
188,1705493544.0744913
189,1705493544.107319
190,1705493544.1401498
191,1705493544.1729813
192,1705493544.2058122
193,1705493544.238655
194,1705493544.271506
195,1705493544.3043332
196,1705493544.337161
197,1705493544.3699992
198,1705493544.4028542
199,1705493544.4356892
200,1705493544.4685202
201,1705493544.501352
202,1705493544.5341983
203,1705493544.5670335
204,1705493544.5998652
205,1705493544.6327038
206,1705493544.6655667
207,1705493544.6984012
208,1705493544.731229
209,1705493544.7640643
210,1705493544.7969189
211,1705493544.82975
212,1705493544.862581
213,1705493544.8954196
214,1705493544.9282749
215,1705493544.9611022
216,1705493544.9939291
217,1705493545.0267642
218,1705493545.0596192
219,1705493545.0924501
220,1705493545.1252773
221,1705493545.158116
222,1705493545.1909752
223,1705493545.2238102
224,1705493545.2566414
225,1705493545.2894802
226,1705493545.3223076
227,1705493545.3551311
228,1705493545.387962
229,1705493545.4207978
230,1705493545.4536402
231,1705493545.4864988
232,1705493545.51933
233,1705493545.5521612
234,1705493545.5849962
235,1705493545.617851
236,1705493545.6506822
237,1705493545.6835098
238,1705493545.7163444
239,1705493545.749191
240,1705493545.7820191
241,1705493545.8148503
242,1705493545.847681
243,1705493545.880532
244,1705493545.9133587
245,1705493545.94619
246,1705493545.9790337
247,1705493546.0118923
248,1705493546.044727
249,1705493546.0775542
250,1705493546.1103973
251,1705493546.1432521
252,1705493546.176083
253,1705493546.2089143
254,1705493546.2417498
255,1705493546.274604
256,1705493546.307435
257,1705493546.3402581
258,1705493546.3730936
259,1705493546.4059443
260,1705493546.438772
261,1705493546.4715993
262,1705493546.504434
263,1705493546.5372536
264,1705493546.5700848
265,1705493546.6029117
266,1705493546.635735
267,1705493546.6685705
268,1705493546.701421
269,1705493546.7342482
270,1705493546.7670674
271,1705493546.7998993
272,1705493546.8327456
273,1705493546.8655736
274,1705493546.8983963
275,1705493546.9312313
276,1705493546.9640825
277,1705493546.9969099
278,1705493547.029737
279,1705493547.0625641
280,1705493547.0954108
281,1705493547.128239
282,1705493547.161062
283,1705493547.1938968
284,1705493547.2267513
285,1705493547.2595787
286,1705493547.2924023
287,1705493547.3252332
288,1705493547.358084
289,1705493547.390915
290,1705493547.4237351
291,1705493547.4565663
292,1705493547.4894128
293,1705493547.522236
294,1705493547.5550594
295,1705493547.5878952
296,1705493547.620749
297,1705493547.6535764
298,1705493547.6864
299,1705493547.719227
300,1705493547.7520583
301,1705493547.784882
302,1705493547.8177133
303,1705493547.8505402
304,1705493547.8833833
305,1705493547.9162343
306,1705493547.9490612
307,1705493547.981892
308,1705493548.0147233
309,1705493548.0475743
310,1705493548.0804012
311,1705493548.1132293
312,1705493548.1460643
313,1705493548.1789107
314,1705493548.211738
315,1705493548.2445614
316,1705493548.2774007
317,1705493548.310251
318,1705493548.3430748
319,1705493548.3759022
320,1705493548.4087372
321,1705493548.4415922
322,1705493548.4744112
323,1705493548.5072381
324,1705493548.5400696
325,1705493548.572913
326,1705493548.6057363
327,1705493548.6385593
328,1705493548.6713903
329,1705493548.7042418
330,1705493548.7370613
331,1705493548.7698882
332,1705493548.802719
333,1705493548.8355665
334,1705493548.8683891
335,1705493548.9012127
336,1705493548.934044
337,1705493548.966871
338,1705493548.999694
339,1705493549.0325258
340,1705493549.0653532
341,1705493549.098192
342,1705493549.1310432
343,1705493549.1638737
344,1705493549.1967013
345,1705493549.2295363
346,1705493549.2623832
347,1705493549.295207
348,1705493549.3280256
349,1705493549.3608572
350,1705493549.3936963
351,1705493549.4265158
352,1705493549.4593432
353,1705493549.4921741
354,1705493549.5250213
355,1705493549.5578442
356,1705493549.5906682
357,1705493549.6234946
358,1705493549.6563382
359,1705493549.6891577
360,1705493549.7219732
361,1705493549.7548003
362,1705493549.7876434
363,1705493549.820463
364,1705493549.8532784
365,1705493549.886105
366,1705493549.9189522
367,1705493549.9517722
368,1705493549.9845948
369,1705493550.017426
370,1705493550.0502727
371,1705493550.0830922
372,1705493550.1159155
373,1705493550.1487427
374,1705493550.1815705
375,1705493550.214398
376,1705493550.2472293
377,1705493550.2800527
378,1705493550.3128839
379,1705493550.3457303
380,1705493550.3785534
381,1705493550.411381
382,1705493550.4442203
383,1705493550.477075
384,1705493550.509902
385,1705493550.542737
386,1705493550.5755682
387,1705493550.6084192
388,1705493550.6412425
389,1705493550.6740696
390,1705493550.7068973
391,1705493550.7397437
392,1705493550.7725713
393,1705493550.8053942
394,1705493550.8382258
395,1705493550.8710728
396,1705493550.9038918
397,1705493550.936711
398,1705493550.9695423
399,1705493551.0023851
400,1705493551.0352132
401,1705493551.0680366
402,1705493551.100867
403,1705493551.1337101
404,1705493551.1665373
405,1705493551.199369
406,1705493551.2322042
407,1705493551.2650542
408,1705493551.2978814
409,1705493551.3307014
410,1705493551.3635366
411,1705493551.396367
412,1705493551.4291987
413,1705493551.4620223
414,1705493551.4948456
415,1705493551.527685
416,1705493551.560535
417,1705493551.5933669
418,1705493551.6261933
419,1705493551.6590288
420,1705493551.6918752
421,1705493551.724695
422,1705493551.7575147
423,1705493551.7903457
424,1705493551.8231962
425,1705493551.856028
426,1705493551.8888552
427,1705493551.9216902
428,1705493551.9545453
429,1705493551.987368
430,1705493552.02018
431,1705493552.0530148
432,1705493552.0858657
433,1705493552.118689
434,1705493552.1515088
435,1705493552.184347
436,1705493552.2172017
437,1705493552.2500293
438,1705493552.282857
439,1705493552.3156881
440,1705493552.3485389
441,1705493552.3813624
442,1705493552.4141893
443,1705493552.4470205
444,1705493552.4798713
445,1705493552.5126946
446,1705493552.5455263
447,1705493552.5783572
448,1705493552.6111882
449,1705493552.6440196
450,1705493552.6768503
451,1705493552.7096817
452,1705493552.7425172
453,1705493552.7753718
454,1705493552.808203
455,1705493552.8410263
456,1705493552.8738573
457,1705493552.9067082
458,1705493552.939531
459,1705493552.9723547
460,1705493553.0051863
461,1705493553.0380287
462,1705493553.0708487
463,1705493553.103668
464,1705493553.1364949
465,1705493553.1693454
466,1705493553.2021694
467,1705493553.2349963
468,1705493553.267831
469,1705493553.3006823
470,1705493553.3335052
471,1705493553.3663251
472,1705493553.399156
473,1705493553.432003
474,1705493553.464826
475,1705493553.4976501
476,1705493553.530485
477,1705493553.5633352
478,1705493553.5961592
479,1705493553.6289868
480,1705493553.6618173
481,1705493553.69466
482,1705493553.7274873
483,1705493553.760303
484,1705493553.7931342
485,1705493553.8259583
486,1705493553.8587854
487,1705493553.8916082
488,1705493553.9244363
489,1705493553.957267
490,1705493553.9901137
491,1705493554.0229332
492,1705493554.055753
493,1705493554.0885801
494,1705493554.1214232
495,1705493554.1542423
496,1705493554.1870623
497,1705493554.2198892
498,1705493554.2527323
499,1705493554.2855518
500,1705493554.3183782
501,1705493554.351214
502,1705493554.3840683
503,1705493554.4168997
504,1705493554.449731
505,1705493554.4825583
506,1705493554.5154092
507,1705493554.5482323
508,1705493554.5810554
509,1705493554.6138942
510,1705493554.6467452
511,1705493554.6795762
512,1705493554.7124035
513,1705493554.7452428
514,1705493554.7781012
515,1705493554.8109324
516,1705493554.8437643
517,1705493554.876599
518,1705493554.9094493
519,1705493554.9422772
520,1705493554.9751086
521,1705493555.0079432
522,1705493555.0407662
523,1705493555.0735898
524,1705493555.1064134
525,1705493555.1392293
526,1705493555.1720605
527,1705493555.2049072
528,1705493555.2377305
529,1705493555.2705657
530,1705493555.3034008
531,1705493555.3362472
532,1705493555.3690782
533,1705493555.401906
534,1705493555.4347453
535,1705493555.4675996
536,1705493555.5004303
537,1705493555.5332577
538,1705493555.566093
539,1705493555.5989442
540,1705493555.6317754
541,1705493555.664598
542,1705493555.697438
543,1705493555.7302918
544,1705493555.763123
545,1705493555.7959542
546,1705493555.8287933
547,1705493555.8616438
548,1705493555.8944712
549,1705493555.927299
550,1705493555.960134
551,1705493555.992989
552,1705493556.02582
553,1705493556.0586507
554,1705493556.0914862
555,1705493556.1243412
556,1705493556.1571684
557,1705493556.1899953
558,1705493556.2228265
559,1705493556.2556503
560,1705493556.2884736
561,1705493556.3212924
562,1705493556.3541079
563,1705493556.3869312
564,1705493556.4197707
565,1705493556.4525943
566,1705493556.4854133
567,1705493556.5182447
568,1705493556.5510952
569,1705493556.5839226
570,1705493556.61675
571,1705493556.6495738
572,1705493556.682424
573,1705493556.7152476
574,1705493556.7480707
575,1705493556.7809017
576,1705493556.813749
577,1705493556.846564
578,1705493556.8793912
579,1705493556.912234
580,1705493556.9450812
581,1705493556.9779122
582,1705493557.0107403
583,1705493557.0435755
584,1705493557.07643
585,1705493557.1092606
586,1705493557.1420922
587,1705493557.174931
588,1705493557.2077823
589,1705493557.2406092
590,1705493557.2734323
591,1705493557.306268
592,1705493557.3391223
593,1705493557.3719532
594,1705493557.4047763
595,1705493557.437616
596,1705493557.4704392
597,1705493557.5032704
598,1705493557.5361018
599,1705493557.568937
600,1705493557.6017756
601,1705493557.6346307
602,1705493557.6674652
603,1705493557.7002962
604,1705493557.7331393
605,1705493557.7659984
606,1705493557.798829
607,1705493557.8316565
608,1705493557.8644955
609,1705493557.8973503
610,1705493557.9301813
611,1705493557.9630086
612,1705493557.9958482
613,1705493558.0286944
614,1705493558.061522
615,1705493558.0943458
616,1705493558.1271803
617,1705493558.160031
618,1705493558.1928582
619,1705493558.2256894
620,1705493558.2585287
621,1705493558.2913792
622,1705493558.3242068
623,1705493558.3570378
624,1705493558.3898733
625,1705493558.4227314
626,1705493558.4555671
627,1705493558.4883902
628,1705493558.5212252
629,1705493558.5540762
630,1705493558.5869071
631,1705493558.619734
632,1705493558.6525693
633,1705493558.685393
634,1705493558.7182198
635,1705493558.751047
636,1705493558.7838712
637,1705493558.816702
638,1705493558.849553
639,1705493558.8823843
640,1705493558.915215
641,1705493558.9480462
642,1705493558.9808974
643,1705493559.01372
644,1705493559.0465515
645,1705493559.0793903
646,1705493559.1122456
647,1705493559.1450691
648,1705493559.1778963
649,1705493559.2107272
650,1705493559.243574
651,1705493559.2764015
652,1705493559.309233
653,1705493559.3420672
654,1705493559.3749182
655,1705493559.4077497
656,1705493559.440581
657,1705493559.4734163
658,1705493559.5062664
659,1705493559.539094
660,1705493559.5719173
661,1705493559.6047523
662,1705493559.6375957
663,1705493559.6704109
664,1705493559.7032301
665,1705493559.7360692
666,1705493559.7689242
667,1705493559.8017547
668,1705493559.834578
669,1705493559.867413
670,1705493559.9002407
671,1705493559.9330683
672,1705493559.965896
673,1705493559.998727
674,1705493560.0315657
675,1705493560.0644124
676,1705493560.0972397
677,1705493560.1300592
678,1705493560.1628904
679,1705493560.1957333
680,1705493560.2285602
681,1705493560.2613842
682,1705493560.2942152
683,1705493560.3270583
684,1705493560.3598819
685,1705493560.3927052
686,1705493560.4255402
687,1705493560.4583871
688,1705493560.4911985
689,1705493560.5240142
690,1705493560.556837
691,1705493560.58968
692,1705493560.6225002
693,1705493560.6553187
694,1705493560.6881464
695,1705493560.7209969
696,1705493560.7538288
697,1705493560.7866592
698,1705493560.8194911
699,1705493560.8523374
700,1705493560.8851645
701,1705493560.9179883
702,1705493560.9508119
703,1705493560.9836502
704,1705493561.0164735
705,1705493561.0492933
706,1705493561.082125
707,1705493561.114952
708,1705493561.147771
709,1705493561.1805909
710,1705493561.2134063
711,1705493561.246234
712,1705493561.2790878
713,1705493561.3119073
714,1705493561.3447354
715,1705493561.3775659
716,1705493561.410417
717,1705493561.4432483
718,1705493561.4760792
719,1705493561.5089183
720,1705493561.5417695
721,1705493561.5745962
722,1705493561.6074278
723,1705493561.6402624
724,1705493561.6731172
725,1705493561.7059526
726,1705493561.7387793
727,1705493561.7716222
728,1705493561.8044739
729,1705493561.8372962
730,1705493561.8701239
731,1705493561.9029593
732,1705493561.935806
733,1705493561.9686368
734,1705493562.0014603
735,1705493562.0342917
736,1705493562.067146
737,1705493562.09997
738,1705493562.1327934
739,1705493562.1656208
740,1705493562.198467
741,1705493562.2312942
742,1705493562.2641184
743,1705493562.2969532
744,1705493562.3297727
745,1705493562.3626041
746,1705493562.3954313
747,1705493562.4282582
748,1705493562.461093
749,1705493562.4939404
750,1705493562.5267599
751,1705493562.5595872
752,1705493562.5924182
753,1705493562.6252651
754,1705493562.6580842
755,1705493562.6909072
756,1705493562.7237432
757,1705493562.7565892
758,1705493562.7894092
759,1705493562.8222282
760,1705493562.8550553
761,1705493562.8878992
762,1705493562.920718
763,1705493562.9535418
764,1705493562.986373
765,1705493563.0192232
766,1705493563.0520587
767,1705493563.0848894
768,1705493563.1177254
769,1705493563.150576
770,1705493563.1834111
771,1705493563.2162383
772,1705493563.2490692
773,1705493563.28192
774,1705493563.3147469
775,1705493563.3475783
776,1705493563.3804133
777,1705493563.4132602
778,1705493563.446088
779,1705493563.4789193
780,1705493563.5117583
781,1705493563.544593
782,1705493563.5774243
783,1705493563.6102557
784,1705493563.6430871
785,1705493563.6759298
786,1705493563.7087805
787,1705493563.7416031
788,1705493563.7744188
789,1705493563.8072503
790,1705493563.8401046
791,1705493563.8729322
792,1705493563.9057558
793,1705493563.9385946
794,1705493563.9714453
795,1705493564.0042763
796,1705493564.0371041
797,1705493564.0699427
798,1705493564.1027973
799,1705493564.135625
800,1705493564.1684563
801,1705493564.2012873
802,1705493564.2341383
803,1705493564.2669692
804,1705493564.2998042
805,1705493564.3326468
806,1705493564.365502
807,1705493564.398329
808,1705493564.431152
809,1705493564.4639874
810,1705493564.4968343
811,1705493564.529662
812,1705493564.5624814
813,1705493564.595312
814,1705493564.6281598
815,1705493564.6609824
816,1705493564.6938064
817,1705493564.7266338
818,1705493564.7594564
819,1705493564.7922802
820,1705493564.8250954
821,1705493564.857919
822,1705493564.8907418
823,1705493564.9235973
824,1705493564.9564283
825,1705493564.9892592
826,1705493565.0220983
827,1705493565.0549574
828,1705493565.0877922
829,1705493565.1206193
830,1705493565.15345
831,1705493565.1863012
832,1705493565.2191281
833,1705493565.2519555
834,1705493565.284799
835,1705493565.3176537
836,1705493565.3504841
837,1705493565.3833115
838,1705493565.416147
839,1705493565.448994
840,1705493565.4818215
841,1705493565.5146441
842,1705493565.5474832
843,1705493565.5803382
844,1705493565.6131616
845,1705493565.6459854
846,1705493565.678816
847,1705493565.711671
848,1705493565.7445023
849,1705493565.7773292
850,1705493565.810164
851,1705493565.8430233
852,1705493565.8758583
853,1705493565.9086928
854,1705493565.9415362
855,1705493565.9743712
856,1705493566.0072143
857,1705493566.0400531
858,1705493566.07288
859,1705493566.1057153
860,1705493566.1385736
861,1705493566.1714094
862,1705493566.2042398
863,1705493566.2370791
864,1705493566.2699382
865,1705493566.3027651
866,1705493566.3355963
867,1705493566.368439
868,1705493566.4012942
869,1705493566.4341333
870,1705493566.4669678
871,1705493566.4998033
872,1705493566.532658
873,1705493566.5654817
874,1705493566.5983121
875,1705493566.6311514
876,1705493566.6639988
877,1705493566.6968184
878,1705493566.7296293
879,1705493566.7624564
880,1705493566.795303
881,1705493566.8281353
882,1705493566.8609617
883,1705493566.8937938
884,1705493566.926644
885,1705493566.9594672
886,1705493566.9922907
887,1705493567.0251331
888,1705493567.057984
889,1705493567.0908191
890,1705493567.1236541
891,1705493567.1564932
892,1705493567.1893213
893,1705493567.2221522
894,1705493567.2549794
895,1705493567.2878103
896,1705493567.3206494
897,1705493567.353505
898,1705493567.3863351
899,1705493567.4191668
900,1705493567.4520059
901,1705493567.4848604
902,1705493567.5176919
903,1705493567.5505261
904,1705493567.5833693
905,1705493567.6162243
906,1705493567.649048
907,1705493567.6818712
908,1705493567.7146983
909,1705493567.7475493
910,1705493567.780376
911,1705493567.8131998
912,1705493567.8460312
913,1705493567.8788857
914,1705493567.9117131
915,1705493567.944544
916,1705493567.9773834
917,1705493568.0102382
918,1705493568.0430694
919,1705493568.0758996
920,1705493568.108739
921,1705493568.141598
922,1705493568.1744332
923,1705493568.2072682
924,1705493568.2401073
925,1705493568.2729576
926,1705493568.305789
927,1705493568.3386164
928,1705493568.371447
929,1705493568.404267
930,1705493568.4370897
931,1705493568.4699214
932,1705493568.5027483
933,1705493568.5355842
934,1705493568.568438
935,1705493568.601273
936,1705493568.6341083
937,1705493568.6669514
938,1705493568.69981
939,1705493568.7326372
940,1705493568.7654607
941,1705493568.7982965
942,1705493568.8311503
943,1705493568.863974
944,1705493568.8968012
945,1705493568.9296286
946,1705493568.9624712
947,1705493568.9952984
948,1705493569.028126
949,1705493569.0609612
950,1705493569.0938122
951,1705493569.1266387
952,1705493569.159466
953,1705493569.192301
954,1705493569.2251565
955,1705493569.257987
956,1705493569.2908182
957,1705493569.3236532
958,1705493569.3565083
959,1705493569.3893402
960,1705493569.4221787
961,1705493569.4550173
962,1705493569.4878724
963,1705493569.520699
964,1705493569.5535312
965,1705493569.5863614
966,1705493569.619193
967,1705493569.6520164
968,1705493569.6848474
969,1705493569.7176754
970,1705493569.7505062
971,1705493569.7833564
972,1705493569.81618
973,1705493569.8490117
974,1705493569.8818548
975,1705493569.9147172
976,1705493569.9475482
977,1705493569.9803798
978,1705493570.013214
979,1705493570.0460653
980,1705493570.078896
981,1705493570.1117272
982,1705493570.1445632
983,1705493570.1774132
984,1705493570.2102442
985,1705493570.2430758
986,1705493570.2759144
987,1705493570.3087697
988,1705493570.3416011
989,1705493570.3744361
990,1705493570.4072788
991,1705493570.4401374
992,1705493570.4729643
993,1705493570.5057952
994,1705493570.5386345
995,1705493570.5714931
996,1705493570.6043248
997,1705493570.6371562
998,1705493570.669995
999,1705493570.7028537
1000,1705493570.7356842
1001,1705493570.76852
1002,1705493570.801363
1003,1705493570.8342013
1004,1705493570.867037
1005,1705493570.8998723
1006,1705493570.932707
1007,1705493570.965554
1008,1705493570.9984162
1009,1705493571.031255
1010,1705493571.0640862
1011,1705493571.0969293
1012,1705493571.1297884
1013,1705493571.1626194
1014,1705493571.1954503
1015,1705493571.2282894
1016,1705493571.261152
1017,1705493571.2939913
1018,1705493571.3268304
1019,1705493571.3596733
1020,1705493571.3925278
1021,1705493571.4253552
1022,1705493571.458182
1023,1705493571.4910176
1024,1705493571.5238721
1025,1705493571.556703
1026,1705493571.5895302
1027,1705493571.6223652
1028,1705493571.6552162
1029,1705493571.6880434
1030,1705493571.7208745
1031,1705493571.7537103
1032,1705493571.7865603
1033,1705493571.8193882
1034,1705493571.8522077
1035,1705493571.8850422
1036,1705493571.9178927
1037,1705493571.9507163
1038,1705493571.9835403
1039,1705493572.0163708
1040,1705493572.0491948
1041,1705493572.0820181
1042,1705493572.1148531
1043,1705493572.1476839
1044,1705493572.1805234
1045,1705493572.2133777
1046,1705493572.2462091
1047,1705493572.279044
1048,1705493572.311883
1049,1705493572.3447382
1050,1705493572.3775651
1051,1705493572.4103887
1052,1705493572.4432192
1053,1705493572.476066
1054,1705493572.5088902
1055,1705493572.5417168
1056,1705493572.5745518
1057,1705493572.6074035
1058,1705493572.6402264
1059,1705493572.673057
1060,1705493572.7058923
1061,1705493572.7387474
1062,1705493572.7715783
1063,1705493572.80441
1064,1705493572.8372452
1065,1705493572.8701036
1066,1705493572.9029384
1067,1705493572.9357662
1068,1705493572.9686053
1069,1705493573.0014553
1070,1705493573.034291
1071,1705493573.0671217
1072,1705493573.099965
1073,1705493573.132819
1074,1705493573.1656551
1075,1705493573.1984823
1076,1705493573.2313168
1077,1705493573.264148
1078,1705493573.2969797
1079,1705493573.3298068
1080,1705493573.3626375
1081,1705493573.3954773
1082,1705493573.4283395
1083,1705493573.461167
1084,1705493573.4939904
1085,1705493573.5268254
1086,1705493573.5596757
1087,1705493573.592511
1088,1705493573.625334
1089,1705493573.6581728
1090,1705493573.691028
1091,1705493573.7238553
1092,1705493573.75669
1093,1705493573.789529
1094,1705493573.8223882
1095,1705493573.855227
1096,1705493573.8880582
1097,1705493573.920901
1098,1705493573.9537601
1099,1705493573.986591
1100,1705493574.0194223
1101,1705493574.0522614
1102,1705493574.0851123
1103,1705493574.1179354
1104,1705493574.1507583
1105,1705493574.1835978
1106,1705493574.2164483
1107,1705493574.2492752
1108,1705493574.2821033
1109,1705493574.3149383
1110,1705493574.347789
1111,1705493574.3806202
1112,1705493574.4134433
1113,1705493574.4462743
1114,1705493574.4790943
1115,1705493574.5119174
1116,1705493574.5447443
1117,1705493574.5775678
1118,1705493574.6103952
1119,1705493574.6432421
1120,1705493574.6760652
1121,1705493574.7088892
1122,1705493574.741716
1123,1705493574.7745593
1124,1705493574.8073747
1125,1705493574.8402023
1126,1705493574.8730333
1127,1705493574.9058764
1128,1705493574.9386992
1129,1705493574.971519
1130,1705493575.0043502
1131,1705493575.0371933
1132,1705493575.0700202
1133,1705493575.1028438
1134,1705493575.135683
1135,1705493575.1685333
1136,1705493575.2013602
1137,1705493575.234184
1138,1705493575.2670233
1139,1705493575.2998776
1140,1705493575.3327053
1141,1705493575.3655283
1142,1705493575.3983593
1143,1705493575.4312105
1144,1705493575.4640453
1145,1705493575.49688
1146,1705493575.529716
1147,1705493575.5625622
1148,1705493575.5953863
1149,1705493575.6282132
1150,1705493575.661052
1151,1705493575.6938753
1152,1705493575.7267063
1153,1705493575.7595341
1154,1705493575.7923532
1155,1705493575.8251882
1156,1705493575.8580432
1157,1705493575.8908744
1158,1705493575.9237092
1159,1705493575.9565563
1160,1705493575.9894192
1161,1705493576.0222464
1162,1705493576.0550737
1163,1705493576.0879083
1164,1705493576.1207592
1165,1705493576.1535866
1166,1705493576.1864061
1167,1705493576.2192333
1168,1705493576.2520843
1169,1705493576.2849152
1170,1705493576.31775
1171,1705493576.3505893
1172,1705493576.3834476
1173,1705493576.4162793
1174,1705493576.4491067
1175,1705493576.4819372
1176,1705493576.5147882
1177,1705493576.5476153
1178,1705493576.5804462
1179,1705493576.6132853
1180,1705493576.6461322
1181,1705493576.678964
1182,1705493576.711795
1183,1705493576.744638
1184,1705493576.7774925
1185,1705493576.810324
1186,1705493576.8431551
1187,1705493576.875982
1188,1705493576.9088051
1189,1705493576.941633
1190,1705493576.9744568
1191,1705493577.0072722
1192,1705493577.0400994
1193,1705493577.0729463
1194,1705493577.105765
1195,1705493577.1385853
1196,1705493577.1714082
1197,1705493577.2042515
1198,1705493577.2370667
1199,1705493577.2698822
1200,1705493577.3027093
1201,1705493577.3355527
1202,1705493577.3683758
1203,1705493577.4011993
1204,1705493577.43403
1205,1705493577.4668813
1206,1705493577.4997082
1207,1705493577.5325313
1208,1705493577.5653672
1209,1705493577.598218
1210,1705493577.6310413
1211,1705493577.6638644
1212,1705493577.6966994
1213,1705493577.7295504
1214,1705493577.7623737
1215,1705493577.7951972
1216,1705493577.8280282
1217,1705493577.8608713
1218,1705493577.8936906
1219,1705493577.9265141
1220,1705493577.959345
1221,1705493577.9921877
1222,1705493578.0250077
1223,1705493578.0578382
1224,1705493578.0906703
1225,1705493578.1234927
1226,1705493578.15632
1227,1705493578.1891472
1228,1705493578.2219713
1229,1705493578.254806
1230,1705493578.287661
1231,1705493578.3204877
1232,1705493578.353315
1233,1705493578.3861501
1234,1705493578.4190009
1235,1705493578.451832
1236,1705493578.4846601
1237,1705493578.517499
1238,1705493578.5503461
1239,1705493578.583173
1240,1705493578.6160002
1241,1705493578.6488357
1242,1705493578.6816902
1243,1705493578.7145135
1244,1705493578.7473364
1245,1705493578.7801716
1246,1705493578.8130188
1247,1705493578.8458421
1248,1705493578.8786652
1249,1705493578.9115007
1250,1705493578.944347
1251,1705493578.9771748
1252,1705493579.0099983
1253,1705493579.0428252
1254,1705493579.075672
1255,1705493579.108492
1256,1705493579.1413114
1257,1705493579.1741383
1258,1705493579.2069845
1259,1705493579.2398043
1260,1705493579.272636
1261,1705493579.3054628
1262,1705493579.3382862
1263,1705493579.3711133
1264,1705493579.4039373
1265,1705493579.4367602
1266,1705493579.4695952
1267,1705493579.5024424
1268,1705493579.5352697
1269,1705493579.5680974
1270,1705493579.6009324
1271,1705493579.6337826
1272,1705493579.6666102
